product_id,category,price
4738,Sports,8287
4739,Toys,9275
4740,Beauty,5049
4741,Toys,5105
4742,Clothing,243
4743,Toys,8872
4744,Clothing,4951
4745,Books,9984
4746,Sports,5826
4747,Sports,4301
4748,Electronics,1693
4749,Toys,130
4750,Beauty,5608
4751,Beauty,1313
4752,Toys,7098
4753,Groceries,2132
4754,Groceries,119
4755,Books,6210
4756,Electronics,4184
4757,Sports,6481
4758,Beauty,709
4759,Toys,4805
4760,Toys,2556
4761,Books,640
4762,Sports,6463
4763,Toys,5756
4764,Toys,7195
4765,Books,4300
4766,Home,6572
4767,Electronics,9904
4768,Beauty,6092
4769,Beauty,792
4770,Sports,8748
4771,Sports,4592
4772,Home,2625
4773,Sports,657
4774,Groceries,3101
4775,Books,4350
4776,Groceries,6031
4777,Beauty,9231
4778,Beauty,5398
4779,Sports,839
4780,Clothing,3858
4781,Electronics,1388
4782,Sports,7382
4783,Books,3518
4784,Beauty,1048
4785,Sports,7973
4786,Groceries,4617
4787,Groceries,601
4788,Groceries,1091
4789,Sports,3691
4790,Sports,2595
4791,Electronics,9204
4792,Toys,6789
4793,Sports,1570
4794,Sports,6517
4795,Toys,1162
4796,Clothing,740
4797,Groceries,9011
4798,Sports,5890
4799,Toys,654
4800,Beauty,1182
4801,Beauty,3610
4802,Clothing,9233
4803,Books,9611
4804,Home,9039
4805,Toys,4789
4806,Books,1376
4807,Groceries,4098
4808,Clothing,7544
4809,Beauty,6787
4810,Groceries,8848
4811,Books,2419
4812,Toys,2220
4813,Groceries,2497
4814,Books,675
4815,Books,2599
4816,Books,8923
4817,Books,3380
4818,Books,9158
4819,Toys,7252
4820,Home,4188
4821,Home,1143
4822,Electronics,9331
4823,Home,6809
4824,Toys,2683
4825,Toys,2651
4826,Books,9751
4827,Clothing,4812
4828,Electronics,8680
4829,Sports,1958
4830,Books,2289
4831,Books,2181
4832,Electronics,5963
4833,Groceries,419
4834,Home,1895
4835,Electronics,876
4836,Beauty,3974
4837,Books,4950
4838,Toys,6983
4839,Books,937
4840,Toys,744
4841,Toys,2334
4842,Sports,1059
4843,Sports,8152
4844,Books,9168
4845,Beauty,1768
4846,Beauty,7275
4847,Clothing,4070
4848,Electronics,3308
4849,Electronics,4728
4850,Home,9354
4851,Toys,5599
4852,Clothing,9989
4853,Home,7987
4854,Toys,303
4855,Clothing,6336
4856,Groceries,7675
4857,Groceries,7260
4858,Sports,6113
4859,Books,2948
4860,Clothing,9647
4861,Books,4600
4862,Groceries,9607
4863,Home,9029
4864,Books,6183
4865,Electronics,6676
4866,Groceries,8110
4867,Sports,8782
4868,Groceries,2990
4869,Toys,2343
4870,Beauty,4906
4871,Books,3445
4872,Books,6097
4873,Toys,9539
4874,Home,527
4875,Groceries,120
4876,Sports,8834
4877,Sports,9285
4878,Books,2032
4879,Clothing,1050
4880,Groceries,4915
4881,Clothing,5770
4882,Books,3235
4883,Electronics,3493
4884,Groceries,1071
4885,Sports,804
4886,Books,9307
4887,Beauty,5533
4888,Clothing,6534
4889,Groceries,3703
4890,Home,7762
4891,Electronics,2341
4892,Home,3461
4893,Beauty,6060
4894,Toys,2570
4895,Electronics,1669
4896,Clothing,4558
4897,Electronics,1977
4898,Electronics,5517
4899,Toys,3337
4900,Beauty,1668
4901,Groceries,6566
4902,Sports,1591
4903,Clothing,7952
4904,Books,5613
4905,Books,1583
4906,Home,3267
4907,Groceries,2780
4908,Sports,7493
4909,Home,7551
4910,Electronics,3517
4911,Groceries,7212
4912,Beauty,1103
4913,Toys,7653
4914,Groceries,7298
4915,Toys,9860
4916,Home,5535
4917,Sports,7627
4918,Books,346
4919,Electronics,4266
4920,Beauty,6766
4921,Clothing,9651
4922,Beauty,3373
4923,Clothing,1344
4924,Toys,940
4925,Books,4015
4926,Books,8188
4927,Electronics,3018
4928,Toys,8492
4929,Home,6672
4930,Books,8456
4931,Toys,1249
4932,Beauty,7261
4933,Sports,4484
4934,Sports,1812
4935,Sports,9894
4936,Books,5414
4937,Toys,4309
4938,Toys,7538
4939,Electronics,6859
4940,Electronics,2584
4941,Toys,7036
4942,Groceries,7166
4943,Beauty,4459
4944,Toys,6177
4945,Electronics,6744
4946,Beauty,6194
4947,Toys,725
4948,Home,5636
4949,Electronics,4397
4950,Clothing,9768
4951,Electronics,723
4952,Home,6101
4953,Home,2262
4954,Home,5492
4955,Books,3157
4956,Toys,8329
4957,Electronics,6533
4958,Sports,3626
4959,Sports,4370
4960,Clothing,5582
4961,Groceries,8728
4962,Electronics,9185
4963,Clothing,4736
4964,Groceries,2551
4965,Clothing,115
4966,Home,3021
4967,Clothing,8138
4968,Books,7154
4969,Home,7462
4970,Electronics,9623
4971,Beauty,8464
4972,Groceries,4333
4973,Clothing,4011
4974,Home,2058
4975,Beauty,2461
4976,Beauty,4378
4977,Clothing,6498
4978,Sports,921
4979,Toys,3684
4980,Groceries,5523
4981,Groceries,666
4982,Clothing,5373
4983,Sports,5026
4984,Sports,7372
4985,Books,1329
4986,Home,1352
4987,Groceries,7436
4988,Electronics,5842
4989,Electronics,7044
4990,Home,1078
4991,Groceries,6315
4992,Books,1256
4993,Home,3934
4994,Sports,1127
4995,Electronics,5618
4996,Groceries,9235
4997,Groceries,3179
4998,Toys,7097
4999,Sports,5256
5000,Electronics,5182
5001,Clothing,8249
5002,Clothing,1877
5003,Books,2148
5004,Electronics,6169
5005,Books,3049
5006,Clothing,6661
5007,Home,5913
5008,Beauty,2818
5009,Groceries,9229
5010,Beauty,7202
5011,Clothing,7600
5012,Home,4688
5013,Groceries,3576
5014,Beauty,3450
5015,Home,8080
5016,Books,9201
5017,Electronics,1294
5018,Groceries,6193
5019,Sports,303
5020,Electronics,9545
5021,Groceries,5443
5022,Beauty,1745
5023,Books,3707
5024,Home,6651
5025,Books,134
5026,Sports,222
5027,Toys,4090
5028,Groceries,147
5029,Toys,8524
5030,Toys,7613
5031,Clothing,5759
5032,Books,6611
5033,Books,3982
5034,Home,4213
5035,Books,4840
5036,Home,5441
5037,Electronics,6670
5038,Groceries,7988
5039,Beauty,8708
5040,Books,8943
5041,Clothing,691
5042,Beauty,3527
5043,Home,4719
5044,Sports,6704
5045,Beauty,6919
5046,Groceries,1994
5047,Sports,915
5048,Clothing,6433
5049,Clothing,779
5050,Sports,6334
5051,Electronics,9015
5052,Home,7067
5053,Toys,2880
5054,Sports,8454
5055,Groceries,2435
5056,Toys,6603
5057,Sports,1763
5058,Groceries,3005
5059,Groceries,7700
5060,Electronics,1446
5061,Home,6285
5062,Books,8229
5063,Home,5898
5064,Books,7327
5065,Toys,3977
5066,Sports,5124
5067,Electronics,876
5068,Toys,2389
5069,Sports,4782
5070,Beauty,9913
5071,Clothing,1452
5072,Beauty,7350
5073,Clothing,102
5074,Groceries,9831
5075,Home,1071
5076,Home,256
5077,Toys,3099
5078,Sports,6043
5079,Clothing,3304
5080,Home,2863
5081,Groceries,2891
5082,Toys,3723
5083,Beauty,6741
5084,Beauty,7575
5085,Groceries,659
5086,Sports,5265
5087,Clothing,3547
5088,Sports,3042
5089,Beauty,9606
5090,Clothing,9256
5091,Home,9497
5092,Clothing,7354
5093,Books,2586
5094,Electronics,4644
5095,Home,3171
5096,Sports,4893
5097,Groceries,4490
5098,Clothing,1867
5099,Groceries,778
5100,Electronics,9582
5101,Sports,7307
5102,Clothing,8131
5103,Sports,9230
5104,Clothing,4461
5105,Toys,6460
5106,Groceries,5756
5107,Electronics,4441
5108,Books,3674
5109,Groceries,6789
5110,Groceries,7031
5111,Toys,6003
5112,Sports,8996
5113,Beauty,7501
5114,Beauty,897
5115,Clothing,1717
5116,Sports,8322
5117,Home,8621
5118,Groceries,5543
5119,Beauty,4774
5120,Groceries,9965
5121,Sports,2650
5122,Toys,1383
5123,Sports,6683
5124,Groceries,9540
5125,Home,4009
5126,Beauty,2490
5127,Beauty,7123
5128,Groceries,6445
5129,Home,1390
5130,Home,4985
5131,Sports,4492
5132,Toys,4480
5133,Clothing,5172
5134,Clothing,6218
5135,Books,2211
5136,Home,2867
5137,Home,1554
5138,Sports,3792
5139,Groceries,1148
5140,Groceries,4872
5141,Books,8237
5142,Groceries,4376
5143,Sports,8836
5144,Groceries,5013
5145,Home,9635
5146,Home,9446
5147,Books,3496
5148,Beauty,8640
5149,Clothing,6064
5150,Groceries,6095
5151,Groceries,7243
5152,Books,9601
5153,Groceries,4939
5154,Clothing,8012
5155,Home,5923
5156,Beauty,2388
5157,Books,3674
5158,Home,8179
5159,Electronics,271
5160,Books,4834
5161,Clothing,2272
5162,Toys,2510
5163,Clothing,4158
5164,Beauty,1868
5165,Clothing,9342
5166,Toys,4362
5167,Books,8394
5168,Sports,9737
5169,Beauty,8690
5170,Toys,2467
5171,Sports,1429
5172,Groceries,9452
5173,Books,3063
5174,Books,7618
5175,Groceries,3731
5176,Electronics,9783
5177,Beauty,9662
5178,Home,3515
5179,Home,7088
5180,Electronics,7123
5181,Electronics,2113
5182,Groceries,7762
5183,Toys,1460
5184,Home,4115
5185,Home,6805
5186,Sports,3299
5187,Groceries,7673
5188,Books,8583
5189,Home,2472
5190,Home,291
5191,Beauty,9543
5192,Beauty,4576
5193,Beauty,7905
5194,Beauty,9365
5195,Electronics,2459
5196,Beauty,6352
5197,Groceries,2634
5198,Toys,3279
5199,Electronics,9785
5200,Electronics,7271
5201,Groceries,965
5202,Toys,9928
5203,Clothing,6659
5204,Groceries,6193
5205,Electronics,4442
5206,Electronics,615
5207,Toys,2924
5208,Books,3290
5209,Sports,3563
5210,Home,4695
5211,Groceries,8363
5212,Home,7418
5213,Beauty,2672
5214,Sports,4619
5215,Home,4418
5216,Home,3104
5217,Groceries,1093
5218,Electronics,4796
5219,Sports,100
5220,Beauty,3202
5221,Groceries,2603
5222,Toys,7777
5223,Books,1689
5224,Books,2224
5225,Clothing,2109
5226,Clothing,5115
5227,Beauty,4950
5228,Toys,6990
5229,Beauty,3160
5230,Home,4918
5231,Groceries,434
5232,Groceries,8243
5233,Sports,7149
5234,Toys,1014
5235,Electronics,6345
5236,Beauty,5833
5237,Electronics,7703
5238,Home,4900
5239,Home,9883
5240,Beauty,8055
5241,Toys,3744
5242,Sports,1554
5243,Beauty,682
5244,Groceries,3013
5245,Beauty,6887
5246,Groceries,6623
5247,Sports,9747
5248,Toys,5498
5249,Home,2472
5250,Groceries,9164
5251,Home,5631
5252,Electronics,7839
5253,Books,9704
5254,Groceries,5301
5255,Home,823
5256,Toys,7838
5257,Home,9285
5258,Beauty,7946
5259,Beauty,8768
5260,Home,3959
5261,Home,3457
5262,Toys,6783
5263,Electronics,3375
5264,Sports,7521
5265,Home,8603
5266,Toys,8306
5267,Toys,3918
5268,Groceries,7156
5269,Toys,7487
5270,Groceries,4036
5271,Home,4971
5272,Home,4047
5273,Home,5978
5274,Beauty,1622
5275,Toys,6179
5276,Clothing,5624
5277,Clothing,1675
5278,Groceries,3169
5279,Clothing,1761
5280,Groceries,2595
5281,Groceries,7162
5282,Clothing,5850
5283,Beauty,2474
5284,Clothing,2575
5285,Beauty,9443
5286,Books,3187
5287,Electronics,9482
5288,Beauty,4731
5289,Sports,7689
5290,Sports,2609
5291,Home,7042
5292,Home,6276
5293,Home,1774
5294,Home,2862
5295,Books,2745
5296,Home,7805
5297,Home,6440
5298,Sports,5091
5299,Electronics,8661
5300,Beauty,9294
5301,Clothing,6453
5302,Electronics,6782
5303,Sports,4362
5304,Sports,4801
5305,Toys,4836
5306,Electronics,6115
5307,Clothing,6088
5308,Home,3893
5309,Electronics,656
5310,Groceries,8498
5311,Books,5570
5312,Groceries,9397
5313,Books,4424
5314,Groceries,6201
5315,Beauty,5313
5316,Home,5461
5317,Electronics,7193
5318,Home,2504
5319,Beauty,7134
5320,Electronics,102
5321,Clothing,7823
5322,Groceries,6321
5323,Beauty,3436
5324,Home,4378
5325,Books,5199
5326,Clothing,1016
5327,Groceries,1790
5328,Groceries,8009
5329,Beauty,9910
5330,Toys,9806
5331,Toys,1483
5332,Sports,8098
5333,Sports,9726
5334,Clothing,925
5335,Groceries,6503
5336,Home,7864
5337,Clothing,8811
5338,Electronics,3211
5339,Clothing,9920
5340,Beauty,4943
5341,Books,4427
5342,Toys,7743
5343,Beauty,1833
5344,Clothing,5634
5345,Books,4071
5346,Beauty,9457
5347,Electronics,2237
5348,Beauty,9835
5349,Beauty,9828
5350,Home,5055
5351,Beauty,4007
5352,Groceries,3112
5353,Toys,8785
5354,Clothing,8650
5355,Clothing,5211
5356,Toys,1460
5357,Home,7881
5358,Books,9827
5359,Sports,9507
5360,Electronics,1292
5361,Books,3178
5362,Electronics,5715
5363,Sports,1546
5364,Beauty,7900
5365,Toys,3906
5366,Groceries,6133
5367,Clothing,4004
5368,Beauty,8705
5369,Home,1256
5370,Groceries,5757
5371,Electronics,9565
5372,Groceries,6909
5373,Groceries,576
5374,Sports,3783
5375,Clothing,7389
5376,Beauty,1980
5377,Sports,673
5378,Sports,4020
5379,Toys,1150
5380,Beauty,1796
5381,Beauty,2552
5382,Clothing,9024
5383,Toys,1687
5384,Clothing,3334
5385,Toys,679
5386,Groceries,4757
5387,Books,2291
5388,Books,7419
5389,Beauty,4024
5390,Clothing,949
5391,Clothing,8165
5392,Groceries,6654
5393,Electronics,5102
5394,Clothing,9971
5395,Toys,8444
5396,Home,8549
5397,Toys,5839
5398,Clothing,9885
5399,Electronics,3389
5400,Toys,9490
5401,Beauty,9890
5402,Electronics,3115
5403,Beauty,7905
5404,Home,292
5405,Books,8100
5406,Sports,981
5407,Home,346
5408,Groceries,2352
5409,Home,969
5410,Books,5668
5411,Toys,2834
5412,Toys,9613
5413,Groceries,9058
5414,Toys,6370
5415,Toys,1231
5416,Groceries,4565
5417,Books,2495
5418,Groceries,5930
5419,Clothing,7414
5420,Electronics,3795
5421,Electronics,7162
5422,Electronics,8554
5423,Electronics,5252
5424,Toys,3837
5425,Clothing,8920
5426,Toys,7689
5427,Electronics,6003
5428,Clothing,6693
5429,Home,9876
5430,Beauty,3354
5431,Home,5729
5432,Electronics,8184
5433,Beauty,8835
5434,Home,9949
5435,Home,2978
5436,Toys,2587
5437,Clothing,2639
5438,Clothing,2025
5439,Toys,9016
5440,Groceries,7710
5441,Home,9046
5442,Beauty,2765
5443,Beauty,8439
5444,Beauty,8402
5445,Clothing,4070
5446,Toys,4999
5447,Toys,9869
5448,Electronics,5666
5449,Electronics,6927
5450,Sports,9994
5451,Groceries,4684
5452,Clothing,6171
5453,Toys,5230
5454,Groceries,5919
5455,Home,3295
5456,Electronics,2702
5457,Home,8716
5458,Home,569
5459,Beauty,6014
5460,Electronics,8538
5461,Toys,6351
5462,Sports,3391
5463,Toys,5588
5464,Clothing,5747
5465,Beauty,9170
5466,Clothing,5773
5467,Home,9621
5468,Home,7306
5469,Clothing,9522
5470,Home,9946
5471,Home,2006
5472,Books,2788
5473,Books,3851
5474,Groceries,9469
5475,Books,625
5476,Beauty,7173
5477,Clothing,1427
5478,Clothing,646
5479,Sports,857
5480,Sports,4832
5481,Toys,7189
5482,Beauty,1172
5483,Home,8794
5484,Clothing,3727
5485,Groceries,4821
5486,Clothing,8104
5487,Electronics,5400
5488,Toys,9401
5489,Beauty,8376
5490,Electronics,9288
5491,Sports,5616
5492,Electronics,8065
5493,Beauty,5532
5494,Home,7709
5495,Home,5992
5496,Electronics,2198
5497,Books,2351
5498,Sports,590
5499,Electronics,3141
5500,Beauty,3732
5501,Clothing,5309
5502,Toys,9426
5503,Sports,520
5504,Electronics,9136
5505,Groceries,5633
5506,Clothing,8862
5507,Home,5805
5508,Books,7391
5509,Toys,510
5510,Groceries,5853
5511,Books,5281
5512,Beauty,8641
5513,Clothing,6936
5514,Clothing,7842
5515,Groceries,5597
5516,Books,1089
5517,Home,8654
5518,Toys,8673
5519,Toys,8140
5520,Sports,4351
5521,Toys,331
5522,Sports,6057
5523,Clothing,9379
5524,Sports,8896
5525,Books,5067
5526,Sports,8416
5527,Electronics,1803
5528,Groceries,8724
5529,Sports,6045
5530,Clothing,5392
5531,Home,5768
5532,Books,266
5533,Books,9790
5534,Groceries,3087
5535,Beauty,9720
5536,Groceries,9404
5537,Electronics,7504
5538,Home,6780
5539,Groceries,1709
5540,Electronics,3605
5541,Groceries,9973
5542,Books,6002
5543,Groceries,9736
5544,Electronics,4921
5545,Books,1698
5546,Books,3102
5547,Books,3306
5548,Home,4506
5549,Beauty,9061
5550,Electronics,6399
5551,Sports,7931
5552,Electronics,4929
5553,Electronics,2231
5554,Toys,425
5555,Books,6330
5556,Books,6455
5557,Electronics,5080
5558,Beauty,743
5559,Electronics,3093
5560,Electronics,6142
5561,Books,7289
5562,Home,9928
5563,Home,2109
5564,Home,1318
5565,Home,7425
5566,Beauty,808
5567,Sports,1389
5568,Groceries,4876
5569,Home,3316
5570,Sports,7102
5571,Home,2785
5572,Groceries,184
5573,Sports,3551
5574,Sports,631
5575,Electronics,6981
5576,Clothing,9111
5577,Beauty,6918
5578,Electronics,8189
5579,Clothing,4079
5580,Beauty,4850
5581,Clothing,8206
5582,Home,3755
5583,Electronics,1218
5584,Beauty,273
5585,Beauty,2046
5586,Books,9504
5587,Electronics,2396
5588,Books,7404
5589,Clothing,5362
5590,Home,724
5591,Clothing,5433
5592,Groceries,5790
5593,Electronics,8320
5594,Clothing,1672
5595,Toys,7318
5596,Beauty,9549
5597,Groceries,4150
5598,Clothing,3307
5599,Groceries,2878
5600,Books,8652
5601,Sports,8726
5602,Home,7449
5603,Books,4475
5604,Groceries,2205
5605,Clothing,4744
5606,Clothing,8637
5607,Beauty,4393
5608,Electronics,4429
5609,Groceries,7711
5610,Beauty,1648
5611,Clothing,1000
5612,Home,9827
5613,Sports,6921
5614,Toys,3919
5615,Groceries,9519
5616,Books,7506
5617,Groceries,8454
5618,Books,5185
5619,Electronics,984
5620,Sports,8420
5621,Groceries,6973
5622,Books,6366
5623,Sports,1812
5624,Sports,9019
5625,Sports,7655
5626,Home,7138
5627,Clothing,9425
5628,Sports,4571
5629,Electronics,4348
5630,Home,4103
5631,Electronics,7890
5632,Groceries,5378
5633,Home,2386
5634,Electronics,4559
5635,Clothing,7510
5636,Books,7357
5637,Clothing,9027
5638,Sports,1779
5639,Home,1851
5640,Groceries,6355
5641,Groceries,5710
5642,Electronics,8662
5643,Home,5729
5644,Groceries,4884
5645,Electronics,7034
5646,Groceries,8928
5647,Sports,5289
5648,Toys,9255
5649,Clothing,5654
5650,Toys,6261
5651,Beauty,6908
5652,Toys,5335
5653,Sports,9512
5654,Toys,1746
5655,Sports,5067
5656,Toys,9798
5657,Home,6749
5658,Books,4371
5659,Electronics,3100
5660,Books,430
5661,Books,3767
5662,Toys,4036
5663,Home,5227
5664,Clothing,7540
5665,Books,1711
5666,Groceries,2812
5667,Electronics,785
5668,Groceries,6514
5669,Clothing,2375
5670,Toys,5689
5671,Books,7758
5672,Books,2499
5673,Beauty,1967
5674,Home,7249
5675,Sports,5622
5676,Sports,6842
5677,Home,1545
5678,Home,4557
5679,Groceries,4735
5680,Clothing,2804
5681,Books,9292
5682,Sports,4601
5683,Clothing,906
5684,Sports,9691
5685,Books,1518
5686,Toys,8571
5687,Books,9144
5688,Sports,8553
5689,Groceries,3707
5690,Clothing,3868
5691,Groceries,7183
5692,Books,7056
5693,Toys,6135
5694,Sports,1721
5695,Sports,5855
5696,Clothing,2940
5697,Clothing,7961
5698,Sports,348
5699,Beauty,5324
5700,Electronics,3119
5701,Electronics,7983
5702,Clothing,9647
5703,Home,886
5704,Clothing,9192
5705,Toys,8472
5706,Electronics,1744
5707,Groceries,8079
5708,Electronics,8456
5709,Books,688
5710,Home,449
5711,Sports,1095
5712,Home,8993
5713,Sports,6750
5714,Home,8114
5715,Electronics,2153
5716,Home,3249
5717,Electronics,7439
5718,Toys,4011
5719,Electronics,4217
5720,Groceries,6494
5721,Sports,8197
5722,Groceries,4336
5723,Toys,614
5724,Home,2986
5725,Toys,3938
5726,Groceries,758
5727,Clothing,8761
5728,Groceries,2003
5729,Electronics,5829
5730,Electronics,157
5731,Electronics,2730
5732,Groceries,3954
5733,Books,9636
5734,Clothing,9168
5735,Clothing,8019
5736,Books,1744
5737,Home,8864
5738,Groceries,4504
5739,Toys,3375
5740,Clothing,4439
5741,Electronics,3625
5742,Beauty,258
5743,Beauty,6032
5744,Books,6954
5745,Sports,509
5746,Toys,1738
5747,Sports,6946
5748,Beauty,7229
5749,Home,4508
5750,Groceries,3325
5751,Books,7755
5752,Home,2230
5753,Books,5357
5754,Home,216
5755,Clothing,6251
5756,Home,6448
5757,Toys,4532
5758,Electronics,8959
5759,Toys,5580
5760,Groceries,838
5761,Home,2543
5762,Toys,9217
5763,Clothing,9701
5764,Electronics,8844
5765,Books,4496
5766,Books,4338
5767,Beauty,1662
5768,Beauty,5854
5769,Groceries,5552
5770,Beauty,8623
5771,Beauty,5513
5772,Groceries,8063
5773,Sports,5756
5774,Beauty,2604
5775,Beauty,9662
5776,Groceries,8158
5777,Groceries,4531
5778,Clothing,8393
5779,Toys,387
5780,Home,3410
5781,Home,7249
5782,Clothing,1442
5783,Books,1787
5784,Toys,2145
5785,Toys,4884
5786,Sports,8048
5787,Home,1659
5788,Home,9519
5789,Electronics,3900
5790,Electronics,4249
5791,Books,3662
5792,Electronics,3815
5793,Groceries,749
5794,Sports,3170
5795,Home,7309
5796,Home,9776
5797,Electronics,4114
5798,Sports,3076
5799,Electronics,4259
5800,Clothing,3900
5801,Beauty,8249
5802,Home,1762
5803,Toys,8325
5804,Beauty,3904
5805,Sports,2688
5806,Clothing,816
5807,Groceries,9824
5808,Groceries,8738
5809,Electronics,8133
5810,Sports,7276
5811,Clothing,7550
5812,Books,3246
5813,Books,4116
5814,Home,4076
5815,Groceries,278
5816,Home,8837
5817,Electronics,4134
5818,Books,5983
5819,Toys,2253
5820,Electronics,1410
5821,Beauty,2342
5822,Clothing,1737
5823,Electronics,8280
5824,Electronics,4546
5825,Electronics,305
5826,Books,5594
5827,Groceries,2949
5828,Home,9268
5829,Home,1079
5830,Electronics,6536
5831,Sports,4815
5832,Electronics,3463
5833,Beauty,2969
5834,Electronics,5434
5835,Electronics,2652
5836,Groceries,4054
5837,Electronics,3313
5838,Beauty,2184
5839,Sports,3749
5840,Toys,4710
5841,Groceries,8526
5842,Groceries,7330
5843,Sports,1806
5844,Home,2058
5845,Electronics,2868
5846,Beauty,2719
5847,Sports,7115
5848,Beauty,4794
5849,Sports,7481
5850,Clothing,5453
5851,Toys,8398
5852,Home,6034
5853,Books,2767
5854,Groceries,8911
5855,Beauty,4494
5856,Books,3389
5857,Toys,6614
5858,Books,9635
5859,Clothing,9300
5860,Clothing,4569
5861,Groceries,2707
5862,Toys,1529
5863,Home,9875
5864,Electronics,4290
5865,Groceries,7126
5866,Electronics,5460
5867,Groceries,6824
5868,Groceries,581
5869,Sports,4632
5870,Books,8902
5871,Home,6681
5872,Toys,5924
5873,Sports,2053
5874,Home,4756
5875,Toys,7483
5876,Clothing,6171
5877,Toys,8646
5878,Books,7923
5879,Electronics,2714
5880,Beauty,5355
5881,Clothing,7927
5882,Books,2677
5883,Clothing,4256
5884,Sports,2838
5885,Groceries,7393
5886,Groceries,5768
5887,Home,3464
5888,Groceries,9014
5889,Sports,8730
5890,Home,8846
5891,Beauty,6626
5892,Home,3212
5893,Groceries,3205
5894,Groceries,5362
5895,Books,167
5896,Home,8926
5897,Electronics,6330
5898,Beauty,9758
5899,Electronics,9953
5900,Beauty,3092
5901,Electronics,2194
5902,Sports,2026
5903,Beauty,3606
5904,Beauty,4577
5905,Clothing,556
5906,Beauty,5107
5907,Toys,2621
5908,Groceries,2801
5909,Sports,3604
5910,Groceries,8198
5911,Home,7264
5912,Clothing,1282
5913,Clothing,9472
5914,Groceries,3827
5915,Books,2239
5916,Books,6243
5917,Books,6940
5918,Sports,4381
5919,Toys,1268
5920,Electronics,9586
5921,Toys,5927
5922,Toys,6843
5923,Electronics,2776
5924,Sports,1857
5925,Books,6996
5926,Books,4124
5927,Groceries,7952
5928,Beauty,2335
5929,Toys,989
5930,Electronics,8929
5931,Toys,2487
5932,Groceries,229
5933,Toys,3546
5934,Home,7617
5935,Toys,3183
5936,Clothing,4640
5937,Toys,863
5938,Beauty,7231
5939,Beauty,6673
5940,Toys,7022
5941,Home,7247
5942,Clothing,9800
5943,Home,4838
5944,Clothing,317
5945,Groceries,912
5946,Toys,1655
5947,Electronics,7823
5948,Clothing,3111
5949,Toys,9766
5950,Clothing,3501
5951,Toys,3725
5952,Electronics,9770
5953,Clothing,8991
5954,Sports,6926
5955,Clothing,579
5956,Home,6808
5957,Electronics,485
5958,Groceries,7349
5959,Books,9480
5960,Electronics,7022
5961,Toys,145
5962,Beauty,6611
5963,Books,9270
5964,Books,204
5965,Sports,6900
5966,Electronics,2250
5967,Books,5620
5968,Groceries,1549
5969,Sports,3639
5970,Books,5857
5971,Beauty,7752
5972,Clothing,415
5973,Sports,1788
5974,Home,8523
5975,Home,4255
5976,Clothing,4087
5977,Sports,7640
5978,Sports,3300
5979,Clothing,2465
5980,Clothing,2066
5981,Clothing,3684
5982,Clothing,6828
5983,Toys,3333
5984,Home,2926
5985,Electronics,4244
5986,Clothing,4446
5987,Groceries,8649
5988,Home,9881
5989,Groceries,750
5990,Home,7736
5991,Home,8426
5992,Groceries,538
5993,Beauty,3805
5994,Toys,6580
5995,Electronics,9630
5996,Beauty,8273
5997,Groceries,1354
5998,Toys,7533
5999,Clothing,121
6000,Groceries,4030
6001,Electronics,3564
6002,Groceries,5769
6003,Sports,6926
6004,Sports,6502
6005,Electronics,7145
6006,Toys,3988
6007,Home,6406
6008,Groceries,9878
6009,Groceries,3418
6010,Sports,6462
6011,Electronics,2238
6012,Toys,6082
6013,Sports,3040
6014,Sports,1477
6015,Beauty,2912
6016,Books,5472
6017,Clothing,9266
6018,Books,5443
6019,Clothing,3436
6020,Groceries,1786
6021,Toys,2370
6022,Toys,2297
6023,Home,304
6024,Electronics,7958
6025,Sports,7595
6026,Clothing,2368
6027,Home,110
6028,Books,2148
6029,Electronics,8858
6030,Beauty,1488
6031,Beauty,1456
6032,Electronics,207
6033,Home,498
6034,Books,4077
6035,Beauty,4471
6036,Sports,6613
6037,Electronics,3720
6038,Home,4397
6039,Toys,8754
6040,Beauty,4445
6041,Electronics,7450
6042,Books,275
6043,Groceries,1709
6044,Clothing,2369
6045,Books,3910
6046,Books,1601
6047,Clothing,2848
6048,Books,573
6049,Home,3082
6050,Home,5840
6051,Books,8059
6052,Groceries,6548
6053,Home,8205
6054,Sports,2524
6055,Electronics,1864
6056,Sports,7072
6057,Books,3230
6058,Home,1995
6059,Electronics,1990
6060,Groceries,5249
6061,Books,5241
6062,Home,8097
6063,Toys,1905
6064,Books,5014
6065,Sports,3047
6066,Sports,9017
6067,Clothing,3153
6068,Groceries,4411
6069,Home,6797
6070,Electronics,7053
6071,Toys,627
6072,Electronics,6610
6073,Toys,3430
6074,Sports,6403
6075,Toys,3142
6076,Groceries,9654
6077,Toys,8214
6078,Books,4012
6079,Toys,4171
6080,Groceries,380
6081,Toys,9681
6082,Toys,8753
6083,Books,1831
6084,Beauty,8197
6085,Beauty,2821
6086,Beauty,6392
6087,Toys,6897
6088,Beauty,6295
6089,Clothing,3150
6090,Sports,4413
6091,Home,6646
6092,Beauty,760
6093,Home,2831
6094,Electronics,9593
6095,Groceries,3799
6096,Home,6374
6097,Home,3457
6098,Home,8657
6099,Home,2255
6100,Clothing,440
6101,Beauty,6829
6102,Groceries,4049
6103,Toys,4439
6104,Clothing,5860
6105,Groceries,109
6106,Toys,4840
6107,Sports,4710
6108,Sports,2098
6109,Home,7225
6110,Electronics,9544
6111,Beauty,3009
6112,Sports,5044
6113,Home,9693
6114,Clothing,6214
