customer_id,customer_city,region
41054,Hyderabad,West
41055,Delhi,West
41056,Ahmedabad,South
41057,Pune,North
41058,Kolkata,East
41059,Mumbai,North
41060,Pune,North
41061,Chennai,South
41062,Bangalore,South
41063,Chennai,East
41064,Ahmedabad,South
41065,Mumbai,East
41066,Kolkata,South
41067,Pune,South
41068,Kolkata,East
41069,Mumbai,West
41070,Chennai,South
41071,Pune,West
41072,Bangalore,East
41073,Delhi,East
41074,Hyderabad,South
41075,Kolkata,North
41076,Ahmedabad,East
41077,Mumbai,East
41078,Pune,West
41079,Ahmedabad,East
41080,Chennai,East
41081,Bangalore,South
41082,Ahmedabad,West
41083,Chennai,East
41084,Bangalore,West
41085,Pune,South
41086,Delhi,West
41087,Delhi,North
41088,Ahmedabad,South
41089,Hyderabad,West
41090,Ahmedabad,North
41091,Mumbai,West
41092,Mumbai,East
41093,Bangalore,West
41094,Bangalore,West
41095,Bangalore,North
41096,Ahmedabad,North
41097,Bangalore,North
41098,Hyderabad,West
41099,Ahmedabad,South
41100,Pune,North
41101,Pune,East
41102,Delhi,West
41103,Mumbai,West
41104,Hyderabad,East
41105,Mumbai,South
41106,Kolkata,East
41107,Mumbai,West
41108,Mumbai,South
41109,Chennai,South
41110,Chennai,West
41111,Hyderabad,North
41112,Kolkata,North
41113,Bangalore,North
41114,Kolkata,East
41115,Kolkata,East
41116,Delhi,North
41117,Pune,South
41118,Mumbai,North
41119,Delhi,North
41120,Hyderabad,East
41121,Pune,West
41122,Hyderabad,North
41123,Mumbai,South
41124,Hyderabad,East
41125,Kolkata,North
41126,Ahmedabad,North
41127,Mumbai,West
41128,Bangalore,South
41129,Bangalore,East
41130,Kolkata,East
41131,Hyderabad,South
41132,Chennai,East
41133,Bangalore,West
41134,Kolkata,South
41135,Delhi,South
41136,Chennai,East
41137,Bangalore,South
41138,Ahmedabad,North
41139,Kolkata,West
41140,Kolkata,North
41141,Delhi,North
41142,Ahmedabad,East
41143,Delhi,North
41144,Chennai,North
41145,Pune,East
41146,Bangalore,South
41147,Kolkata,South
41148,Chennai,South
41149,Hyderabad,South
41150,Chennai,North
41151,Hyderabad,South
41152,Delhi,South
41153,Kolkata,South
41154,Mumbai,South
41155,Pune,South
41156,Pune,West
41157,Delhi,South
41158,Hyderabad,South
41159,Kolkata,North
41160,Ahmedabad,South
41161,Chennai,East
41162,Pune,South
41163,Chennai,West
41164,Bangalore,North
41165,Mumbai,South
41166,Delhi,East
41167,Hyderabad,North
41168,Pune,West
41169,Ahmedabad,West
41170,Bangalore,East
41171,Ahmedabad,North
41172,Bangalore,West
41173,Mumbai,West
41174,Delhi,North
41175,Delhi,East
41176,Chennai,South
41177,Delhi,West
41178,Bangalore,West
41179,Chennai,West
41180,Delhi,West
41181,Hyderabad,North
41182,Hyderabad,East
41183,Mumbai,East
41184,Bangalore,South
41185,Kolkata,North
41186,Mumbai,West
41187,Mumbai,South
41188,Delhi,East
41189,Chennai,North
41190,Ahmedabad,West
41191,Chennai,East
41192,Hyderabad,West
41193,Bangalore,South
41194,Delhi,South
41195,Chennai,East
41196,Hyderabad,East
41197,Pune,West
41198,Ahmedabad,North
41199,Kolkata,South
41200,Pune,South
41201,Ahmedabad,South
41202,Delhi,East
41203,Delhi,East
41204,Chennai,West
41205,Ahmedabad,West
41206,Mumbai,West
41207,Delhi,South
41208,Mumbai,East
41209,Bangalore,East
41210,Hyderabad,West
41211,Bangalore,East
41212,Ahmedabad,North
41213,Ahmedabad,North
41214,Chennai,North
41215,Bangalore,East
41216,Pune,North
41217,Ahmedabad,South
41218,Pune,East
41219,Pune,West
41220,Chennai,North
41221,Chennai,North
41222,Pune,North
41223,Mumbai,North
41224,Pune,East
41225,Mumbai,West
41226,Bangalore,North
41227,Mumbai,South
41228,Ahmedabad,North
41229,Delhi,East
41230,Kolkata,East
41231,Delhi,South
41232,Delhi,West
41233,Chennai,South
41234,Kolkata,East
41235,Chennai,South
41236,Mumbai,East
41237,Pune,West
41238,Hyderabad,South
41239,Hyderabad,South
41240,Hyderabad,North
41241,Mumbai,East
41242,Kolkata,North
41243,Bangalore,North
41244,Mumbai,West
41245,Delhi,North
41246,Kolkata,North
41247,Kolkata,North
41248,Mumbai,East
41249,Mumbai,South
41250,Chennai,East
41251,Chennai,West
41252,Delhi,South
41253,Ahmedabad,East
41254,Kolkata,East
41255,Hyderabad,South
41256,Bangalore,East
41257,Bangalore,North
41258,Kolkata,West
41259,Delhi,East
41260,Hyderabad,South
41261,Chennai,West
41262,Chennai,East
41263,Chennai,South
41264,Bangalore,East
41265,Bangalore,South
41266,Delhi,South
41267,Bangalore,East
41268,Mumbai,South
41269,Bangalore,East
41270,Chennai,North
41271,Delhi,West
41272,Kolkata,North
41273,Kolkata,East
41274,Delhi,West
41275,Mumbai,South
41276,Kolkata,South
41277,Chennai,West
41278,Kolkata,West
41279,Kolkata,East
41280,Chennai,West
41281,Bangalore,East
41282,Mumbai,North
41283,Hyderabad,North
41284,Chennai,West
41285,Chennai,West
41286,Pune,South
41287,Delhi,South
41288,Ahmedabad,South
41289,Mumbai,West
41290,Bangalore,West
41291,Pune,West
41292,Hyderabad,West
41293,Chennai,North
41294,Hyderabad,East
41295,Hyderabad,South
41296,Hyderabad,East
41297,Pune,West
41298,Ahmedabad,North
41299,Bangalore,South
41300,Pune,South
41301,Pune,South
41302,Ahmedabad,South
41303,Pune,East
41304,Chennai,South
41305,Chennai,North
41306,Delhi,South
41307,Kolkata,North
41308,Mumbai,South
41309,Delhi,East
41310,Bangalore,West
41311,Pune,East
41312,Chennai,East
41313,Pune,South
41314,Chennai,South
41315,Hyderabad,North
41316,Mumbai,North
41317,Delhi,North
41318,Delhi,North
41319,Bangalore,West
41320,Hyderabad,West
41321,Delhi,South
41322,Delhi,East
41323,Kolkata,South
41324,Ahmedabad,East
41325,Mumbai,South
41326,Pune,West
41327,Ahmedabad,West
41328,Delhi,West
41329,Bangalore,North
41330,Pune,East
41331,Chennai,East
41332,Hyderabad,South
41333,Hyderabad,East
41334,Delhi,West
41335,Delhi,North
41336,Pune,West
41337,Ahmedabad,East
41338,Chennai,West
41339,Kolkata,North
41340,Mumbai,West
41341,Kolkata,North
41342,Ahmedabad,East
41343,Bangalore,East
41344,Pune,South
41345,Delhi,South
41346,Kolkata,West
41347,Mumbai,West
41348,Bangalore,North
41349,Hyderabad,South
41350,Ahmedabad,East
41351,Kolkata,West
41352,Delhi,West
41353,Mumbai,North
41354,Delhi,North
41355,Delhi,West
41356,Bangalore,East
41357,Mumbai,North
41358,Chennai,South
41359,Hyderabad,North
41360,Ahmedabad,West
41361,Delhi,East
41362,Ahmedabad,North
41363,Mumbai,West
41364,Delhi,South
41365,Kolkata,North
41366,Kolkata,West
41367,Mumbai,West
41368,Hyderabad,South
41369,Bangalore,East
41370,Chennai,North
41371,Kolkata,South
41372,Bangalore,East
41373,Chennai,North
41374,Kolkata,North
41375,Chennai,North
41376,Pune,West
41377,Delhi,East
41378,Mumbai,West
41379,Kolkata,East
41380,Kolkata,North
41381,Ahmedabad,South
41382,Delhi,South
41383,Kolkata,West
41384,Kolkata,East
41385,Pune,North
41386,Kolkata,North
41387,Kolkata,South
41388,Kolkata,North
41389,Bangalore,East
41390,Kolkata,West
41391,Delhi,East
41392,Pune,South
41393,Kolkata,North
41394,Chennai,West
41395,Pune,North
41396,Pune,East
41397,Chennai,South
41398,Delhi,East
41399,Bangalore,South
41400,Hyderabad,West
41401,Ahmedabad,South
41402,Hyderabad,South
41403,Delhi,East
41404,Bangalore,South
41405,Mumbai,East
41406,Chennai,North
41407,Ahmedabad,West
41408,Pune,South
41409,Pune,East
41410,Pune,North
41411,Chennai,East
41412,Chennai,West
41413,Ahmedabad,East
41414,Hyderabad,East
41415,Hyderabad,East
41416,Hyderabad,South
41417,Bangalore,West
41418,Pune,North
41419,Delhi,South
41420,Bangalore,South
41421,Pune,South
41422,Chennai,South
41423,Chennai,West
41424,Chennai,South
41425,Pune,North
41426,Hyderabad,South
41427,Chennai,North
41428,Mumbai,North
41429,Chennai,East
41430,Ahmedabad,West
41431,Ahmedabad,South
41432,Pune,West
41433,Hyderabad,South
41434,Bangalore,North
41435,Chennai,North
41436,Hyderabad,West
41437,Hyderabad,West
41438,Kolkata,South
41439,Mumbai,West
41440,Ahmedabad,West
41441,Pune,West
41442,Chennai,South
41443,Kolkata,North
41444,Pune,South
41445,Bangalore,North
41446,Mumbai,South
41447,Hyderabad,West
41448,Chennai,East
41449,Bangalore,West
41450,Pune,South
41451,Kolkata,West
41452,Pune,South
41453,Ahmedabad,South
41454,Pune,West
41455,Mumbai,North
41456,Chennai,East
41457,Bangalore,West
41458,Mumbai,North
41459,Kolkata,South
41460,Hyderabad,South
41461,Chennai,East
41462,Hyderabad,West
41463,Mumbai,South
41464,Kolkata,North
41465,Kolkata,South
41466,Bangalore,East
41467,Ahmedabad,South
41468,Pune,West
41469,Kolkata,West
41470,Ahmedabad,East
41471,Kolkata,East
41472,Pune,North
41473,Delhi,West
41474,Kolkata,West
41475,Chennai,North
41476,Hyderabad,East
41477,Hyderabad,West
41478,Mumbai,North
41479,Pune,North
41480,Pune,West
41481,Pune,West
41482,Chennai,East
41483,Pune,East
41484,Chennai,South
41485,Ahmedabad,North
41486,Ahmedabad,South
41487,Hyderabad,East
41488,Bangalore,West
41489,Delhi,North
41490,Pune,East
41491,Hyderabad,South
41492,Delhi,South
41493,Hyderabad,North
41494,Pune,West
41495,Chennai,South
41496,Hyderabad,North
41497,Mumbai,South
41498,Delhi,South
41499,Delhi,South
41500,Chennai,North
41501,Ahmedabad,West
41502,Delhi,West
41503,Bangalore,East
41504,Chennai,North
41505,Delhi,East
41506,Delhi,North
41507,Delhi,West
41508,Chennai,North
41509,Ahmedabad,East
41510,Mumbai,South
41511,Kolkata,South
41512,Hyderabad,East
41513,Pune,South
41514,Hyderabad,West
41515,Delhi,South
41516,Hyderabad,South
41517,Kolkata,South
41518,Kolkata,South
41519,Delhi,West
41520,Delhi,South
41521,Pune,East
41522,Ahmedabad,South
41523,Kolkata,North
41524,Mumbai,South
41525,Kolkata,North
41526,Mumbai,North
41527,Ahmedabad,North
41528,Hyderabad,North
41529,Bangalore,South
41530,Mumbai,North
41531,Pune,West
41532,Chennai,North
41533,Ahmedabad,East
41534,Hyderabad,East
41535,Delhi,North
41536,Ahmedabad,South
41537,Bangalore,West
41538,Kolkata,South
41539,Mumbai,West
41540,Bangalore,South
41541,Hyderabad,East
41542,Chennai,South
41543,Ahmedabad,West
41544,Mumbai,South
41545,Pune,East
41546,Kolkata,West
41547,Kolkata,East
41548,Mumbai,East
41549,Ahmedabad,West
41550,Chennai,East
41551,Ahmedabad,South
41552,Delhi,South
41553,Delhi,North
41554,Kolkata,South
41555,Hyderabad,West
41556,Hyderabad,North
41557,Chennai,East
41558,Kolkata,North
41559,Delhi,North
41560,Kolkata,North
41561,Ahmedabad,East
41562,Mumbai,South
41563,Hyderabad,North
41564,Hyderabad,South
41565,Pune,East
41566,Mumbai,West
41567,Pune,South
41568,Chennai,North
41569,Delhi,South
41570,Chennai,East
41571,Chennai,East
41572,Delhi,West
41573,Bangalore,West
41574,Bangalore,South
41575,Kolkata,North
41576,Bangalore,North
41577,Mumbai,South
41578,Hyderabad,West
41579,Pune,North
41580,Hyderabad,East
41581,Chennai,East
41582,Hyderabad,West
41583,Kolkata,East
41584,Chennai,North
41585,Delhi,West
41586,Ahmedabad,North
41587,Hyderabad,North
41588,Bangalore,West
41589,Ahmedabad,North
41590,Delhi,West
41591,Kolkata,North
41592,Pune,West
41593,Mumbai,West
41594,Bangalore,East
41595,Delhi,East
41596,Pune,North
41597,Ahmedabad,West
41598,Hyderabad,West
41599,Bangalore,West
41600,Chennai,North
41601,Mumbai,South
41602,Hyderabad,East
41603,Ahmedabad,East
41604,Pune,South
41605,Bangalore,South
41606,Hyderabad,South
41607,Mumbai,East
41608,Pune,East
41609,Chennai,East
41610,Ahmedabad,North
41611,Chennai,West
41612,Delhi,East
41613,Ahmedabad,East
41614,Kolkata,North
41615,Delhi,North
41616,Mumbai,South
41617,Ahmedabad,North
41618,Delhi,West
41619,Pune,East
41620,Bangalore,East
41621,Pune,West
41622,Delhi,West
41623,Kolkata,South
41624,Pune,North
41625,Pune,East
41626,Pune,East
41627,Kolkata,East
41628,Ahmedabad,West
41629,Pune,East
41630,Mumbai,West
41631,Chennai,West
41632,Kolkata,North
41633,Mumbai,South
41634,Kolkata,North
41635,Kolkata,West
41636,Ahmedabad,South
41637,Chennai,South
41638,Bangalore,North
41639,Ahmedabad,East
41640,Ahmedabad,East
41641,Mumbai,South
41642,Kolkata,West
41643,Hyderabad,West
41644,Kolkata,West
41645,Delhi,West
41646,Pune,South
41647,Bangalore,North
41648,Chennai,South
41649,Hyderabad,East
41650,Mumbai,South
41651,Kolkata,North
41652,Pune,East
41653,Mumbai,South
41654,Ahmedabad,South
41655,Chennai,East
41656,Bangalore,North
41657,Delhi,North
41658,Ahmedabad,South
41659,Bangalore,West
41660,Ahmedabad,West
41661,Delhi,East
41662,Mumbai,West
41663,Bangalore,South
41664,Ahmedabad,North
41665,Bangalore,West
41666,Bangalore,South
41667,Chennai,East
41668,Mumbai,West
41669,Hyderabad,East
41670,Delhi,West
41671,Bangalore,West
41672,Mumbai,East
41673,Hyderabad,North
41674,Pune,East
41675,Chennai,North
41676,Chennai,South
41677,Pune,West
41678,Mumbai,South
41679,Delhi,North
41680,Mumbai,West
41681,Mumbai,North
41682,Kolkata,North
41683,Hyderabad,West
41684,Chennai,West
41685,Delhi,South
41686,Kolkata,South
41687,Pune,South
41688,Mumbai,South
41689,Pune,West
41690,Chennai,North
41691,Kolkata,North
41692,Hyderabad,West
41693,Kolkata,East
41694,Delhi,South
41695,Hyderabad,South
41696,Mumbai,North
41697,Ahmedabad,South
41698,Ahmedabad,East
41699,Delhi,West
41700,Kolkata,North
41701,Hyderabad,East
41702,Kolkata,West
41703,Delhi,East
41704,Kolkata,South
41705,Hyderabad,South
41706,Bangalore,South
41707,Chennai,South
41708,Mumbai,North
41709,Chennai,North
41710,Mumbai,East
41711,Hyderabad,South
41712,Kolkata,North
41713,Ahmedabad,North
41714,Hyderabad,North
41715,Delhi,North
41716,Ahmedabad,East
41717,Delhi,North
41718,Kolkata,South
41719,Mumbai,East
41720,Kolkata,North
41721,Mumbai,West
41722,Kolkata,North
41723,Ahmedabad,South
41724,Kolkata,East
41725,Kolkata,West
41726,Ahmedabad,West
41727,Delhi,North
41728,Mumbai,West
41729,Pune,West
41730,Kolkata,East
41731,Chennai,East
41732,Chennai,South
41733,Hyderabad,East
41734,Hyderabad,North
41735,Delhi,South
41736,Bangalore,South
41737,Pune,North
41738,Delhi,East
41739,Bangalore,South
41740,Delhi,West
41741,Hyderabad,East
41742,Chennai,West
41743,Kolkata,West
41744,Mumbai,West
41745,Hyderabad,North
41746,Kolkata,South
41747,Chennai,North
41748,Ahmedabad,North
41749,Mumbai,South
41750,Bangalore,West
41751,Bangalore,South
41752,Chennai,West
41753,Mumbai,West
41754,Kolkata,North
41755,Chennai,South
41756,Bangalore,West
41757,Ahmedabad,North
41758,Chennai,South
41759,Ahmedabad,South
41760,Kolkata,North
41761,Delhi,East
41762,Ahmedabad,South
41763,Ahmedabad,East
41764,Pune,West
41765,Pune,South
41766,Hyderabad,East
41767,Pune,West
41768,Delhi,East
41769,Kolkata,North
41770,Hyderabad,West
41771,Mumbai,South
41772,Ahmedabad,East
41773,Chennai,East
41774,Kolkata,East
41775,Delhi,North
41776,Ahmedabad,East
41777,Hyderabad,South
41778,Bangalore,North
41779,Pune,North
41780,Pune,North
41781,Kolkata,South
41782,Ahmedabad,North
41783,Pune,South
41784,Pune,East
41785,Ahmedabad,North
41786,Kolkata,West
41787,Kolkata,North
41788,Hyderabad,West
41789,Delhi,South
41790,Delhi,West
41791,Pune,East
41792,Hyderabad,West
41793,Kolkata,South
41794,Kolkata,North
41795,Pune,North
41796,Mumbai,East
41797,Bangalore,North
41798,Chennai,North
41799,Chennai,North
41800,Ahmedabad,West
41801,Pune,East
41802,Hyderabad,West
41803,Ahmedabad,West
41804,Chennai,East
41805,Delhi,West
41806,Hyderabad,West
41807,Ahmedabad,North
41808,Hyderabad,North
41809,Ahmedabad,East
41810,Delhi,West
41811,Mumbai,West
41812,Pune,North
41813,Delhi,North
41814,Pune,West
41815,Pune,West
41816,Ahmedabad,North
41817,Hyderabad,South
41818,Kolkata,South
41819,Bangalore,West
41820,Bangalore,South
41821,Pune,East
41822,Bangalore,South
41823,Bangalore,West
41824,Chennai,South
41825,Hyderabad,West
41826,Chennai,West
41827,Kolkata,East
41828,Mumbai,North
41829,Hyderabad,South
41830,Delhi,East
41831,Ahmedabad,West
41832,Ahmedabad,South
41833,Ahmedabad,South
41834,Delhi,South
41835,Chennai,North
41836,Pune,South
41837,Bangalore,South
41838,Kolkata,North
41839,Mumbai,South
41840,Chennai,West
41841,Pune,South
41842,Kolkata,East
41843,Ahmedabad,South
41844,Pune,East
41845,Kolkata,South
41846,Chennai,East
41847,Kolkata,West
41848,Hyderabad,East
41849,Bangalore,North
41850,Kolkata,North
41851,Mumbai,West
41852,Kolkata,South
41853,Hyderabad,North
41854,Delhi,East
41855,Hyderabad,South
41856,Kolkata,West
41857,Ahmedabad,West
41858,Pune,East
41859,Ahmedabad,North
41860,Ahmedabad,North
41861,Chennai,East
41862,Delhi,North
41863,Chennai,West
41864,Pune,West
41865,Mumbai,West
41866,Bangalore,North
41867,Mumbai,East
41868,Delhi,North
41869,Pune,South
41870,Ahmedabad,West
41871,Pune,North
41872,Ahmedabad,South
41873,Bangalore,North
41874,Kolkata,West
41875,Delhi,North
41876,Bangalore,East
41877,Hyderabad,North
41878,Hyderabad,South
41879,Chennai,West
41880,Ahmedabad,North
41881,Bangalore,South
41882,Chennai,South
41883,Hyderabad,West
41884,Hyderabad,North
41885,Chennai,North
41886,Pune,East
41887,Bangalore,West
41888,Pune,West
41889,Hyderabad,South
41890,Pune,South
41891,Ahmedabad,West
41892,Mumbai,South
41893,Mumbai,East
41894,Pune,South
41895,Pune,South
41896,Ahmedabad,South
41897,Chennai,South
41898,Pune,East
41899,Delhi,South
41900,Bangalore,South
41901,Delhi,North
41902,Mumbai,North
41903,Delhi,East
41904,Kolkata,West
41905,Kolkata,South
41906,Mumbai,West
41907,Delhi,South
41908,Bangalore,East
41909,Ahmedabad,South
41910,Mumbai,North
41911,Kolkata,South
41912,Mumbai,East
41913,Delhi,West
41914,Delhi,North
41915,Delhi,East
41916,Chennai,East
41917,Delhi,East
41918,Pune,East
41919,Kolkata,North
41920,Hyderabad,South
41921,Kolkata,West
41922,Chennai,South
41923,Kolkata,East
41924,Kolkata,North
41925,Mumbai,North
41926,Hyderabad,West
41927,Hyderabad,South
41928,Delhi,East
41929,Pune,East
41930,Pune,West
41931,Mumbai,East
41932,Pune,North
41933,Mumbai,South
41934,Hyderabad,East
41935,Hyderabad,South
41936,Ahmedabad,North
41937,Hyderabad,East
41938,Pune,South
41939,Kolkata,East
41940,Hyderabad,East
41941,Ahmedabad,North
41942,Bangalore,East
41943,Delhi,North
41944,Bangalore,North
41945,Kolkata,East
41946,Chennai,South
41947,Mumbai,North
41948,Ahmedabad,North
41949,Pune,North
41950,Pune,East
41951,Kolkata,South
41952,Pune,South
41953,Kolkata,South
41954,Ahmedabad,East
41955,Bangalore,West
41956,Chennai,North
41957,Mumbai,East
41958,Pune,West
41959,Chennai,South
41960,Chennai,East
41961,Chennai,South
41962,Delhi,East
41963,Chennai,West
41964,Hyderabad,West
41965,Kolkata,East
41966,Delhi,West
41967,Hyderabad,South
41968,Delhi,North
41969,Chennai,North
41970,Pune,North
41971,Pune,West
41972,Pune,North
41973,Pune,South
41974,Kolkata,North
41975,Ahmedabad,West
41976,Pune,West
41977,Mumbai,East
41978,Chennai,North
41979,Delhi,West
41980,Mumbai,East
41981,Pune,West
41982,Mumbai,East
41983,Delhi,West
41984,Pune,North
41985,Mumbai,East
41986,Kolkata,North
41987,Kolkata,East
41988,Chennai,South
41989,Ahmedabad,West
41990,Chennai,North
41991,Hyderabad,North
41992,Mumbai,West
41993,Delhi,East
41994,Kolkata,South
41995,Bangalore,West
41996,Ahmedabad,West
41997,Chennai,South
41998,Hyderabad,East
41999,Kolkata,West
42000,Hyderabad,West
42001,Pune,East
42002,Mumbai,West
42003,Hyderabad,North
42004,Ahmedabad,West
42005,Kolkata,North
42006,Kolkata,North
42007,Mumbai,North
42008,Chennai,South
42009,Chennai,South
42010,Bangalore,East
42011,Ahmedabad,North
42012,Bangalore,West
42013,Chennai,East
42014,Chennai,North
42015,Ahmedabad,West
42016,Hyderabad,North
42017,Ahmedabad,East
42018,Chennai,North
42019,Chennai,South
42020,Kolkata,South
42021,Bangalore,East
42022,Mumbai,West
42023,Ahmedabad,South
42024,Delhi,South
42025,Mumbai,North
42026,Ahmedabad,North
42027,Pune,South
42028,Ahmedabad,North
42029,Delhi,North
42030,Kolkata,South
42031,Pune,North
42032,Bangalore,South
42033,Delhi,South
42034,Chennai,East
42035,Pune,East
42036,Kolkata,West
42037,Ahmedabad,East
42038,Ahmedabad,East
42039,Delhi,North
42040,Chennai,South
42041,Pune,South
42042,Kolkata,South
42043,Ahmedabad,East
42044,Pune,South
42045,Delhi,West
42046,Chennai,South
42047,Bangalore,South
42048,Hyderabad,North
42049,Kolkata,North
42050,Delhi,East
42051,Ahmedabad,East
42052,Chennai,West
42053,Bangalore,East
42054,Pune,North
42055,Chennai,North
42056,Hyderabad,East
42057,Bangalore,South
42058,Delhi,West
42059,Ahmedabad,North
42060,Chennai,East
42061,Hyderabad,East
42062,Chennai,South
42063,Mumbai,South
42064,Kolkata,North
42065,Chennai,North
42066,Hyderabad,West
42067,Bangalore,North
42068,Kolkata,West
42069,Delhi,West
42070,Hyderabad,West
42071,Kolkata,South
42072,Mumbai,West
42073,Ahmedabad,East
42074,Delhi,North
42075,Chennai,East
42076,Hyderabad,West
42077,Pune,South
42078,Delhi,North
42079,Hyderabad,North
42080,Ahmedabad,South
42081,Ahmedabad,South
42082,Delhi,West
42083,Mumbai,West
42084,Bangalore,South
42085,Delhi,West
42086,Hyderabad,West
42087,Ahmedabad,North
42088,Bangalore,North
42089,Kolkata,North
42090,Pune,West
42091,Mumbai,West
42092,Ahmedabad,West
42093,Chennai,East
42094,Ahmedabad,South
42095,Hyderabad,South
42096,Hyderabad,North
42097,Hyderabad,East
42098,Delhi,West
42099,Pune,East
42100,Pune,North
42101,Bangalore,North
42102,Delhi,West
42103,Hyderabad,North
42104,Pune,East
42105,Ahmedabad,West
42106,Hyderabad,South
42107,Hyderabad,West
42108,Hyderabad,North
42109,Mumbai,East
42110,Chennai,North
42111,Kolkata,South
42112,Ahmedabad,South
42113,Kolkata,North
42114,Bangalore,West
42115,Pune,West
42116,Kolkata,West
42117,Bangalore,East
42118,Chennai,South
42119,Hyderabad,West
42120,Ahmedabad,South
42121,Ahmedabad,South
42122,Delhi,North
42123,Mumbai,North
42124,Chennai,North
42125,Chennai,West
42126,Kolkata,East
42127,Kolkata,East
42128,Mumbai,South
42129,Ahmedabad,East
42130,Delhi,South
42131,Chennai,West
42132,Pune,South
42133,Kolkata,South
42134,Ahmedabad,South
42135,Chennai,North
42136,Delhi,East
42137,Ahmedabad,West
42138,Bangalore,East
42139,Delhi,West
42140,Chennai,North
42141,Chennai,West
42142,Mumbai,West
42143,Ahmedabad,West
42144,Ahmedabad,West
42145,Ahmedabad,East
42146,Chennai,East
42147,Ahmedabad,North
42148,Ahmedabad,West
42149,Kolkata,West
42150,Pune,West
42151,Mumbai,North
42152,Chennai,West
42153,Ahmedabad,West
42154,Delhi,South
42155,Chennai,East
42156,Delhi,South
42157,Delhi,East
42158,Chennai,East
42159,Delhi,North
42160,Pune,East
42161,Bangalore,North
42162,Mumbai,West
42163,Chennai,South
42164,Hyderabad,West
42165,Bangalore,North
42166,Ahmedabad,West
42167,Delhi,East
42168,Delhi,South
42169,Mumbai,East
42170,Bangalore,South
42171,Bangalore,North
42172,Chennai,North
42173,Ahmedabad,North
42174,Delhi,West
42175,Hyderabad,North
42176,Kolkata,East
42177,Ahmedabad,East
42178,Hyderabad,North
42179,Chennai,West
42180,Chennai,North
42181,Chennai,West
42182,Mumbai,North
42183,Mumbai,South
42184,Ahmedabad,East
42185,Chennai,North
42186,Pune,South
42187,Kolkata,East
42188,Bangalore,East
42189,Bangalore,South
42190,Delhi,South
42191,Bangalore,East
42192,Hyderabad,South
42193,Bangalore,West
42194,Kolkata,East
42195,Bangalore,East
42196,Hyderabad,North
42197,Kolkata,East
42198,Mumbai,North
42199,Kolkata,West
42200,Mumbai,South
42201,Kolkata,West
42202,Chennai,East
42203,Hyderabad,East
42204,Pune,South
42205,Ahmedabad,West
42206,Mumbai,West
42207,Mumbai,East
42208,Bangalore,North
42209,Mumbai,East
42210,Kolkata,East
42211,Chennai,South
42212,Chennai,East
42213,Bangalore,South
42214,Kolkata,West
42215,Kolkata,East
42216,Delhi,West
42217,Ahmedabad,West
42218,Mumbai,West
42219,Bangalore,West
42220,Chennai,West
42221,Hyderabad,South
42222,Pune,South
42223,Delhi,West
42224,Ahmedabad,West
42225,Kolkata,South
42226,Mumbai,East
42227,Chennai,West
42228,Hyderabad,West
42229,Delhi,East
42230,Kolkata,West
42231,Chennai,North
42232,Chennai,North
42233,Kolkata,West
42234,Kolkata,East
42235,Bangalore,South
42236,Chennai,North
42237,Kolkata,East
42238,Pune,West
42239,Ahmedabad,North
42240,Hyderabad,South
42241,Hyderabad,South
42242,Pune,South
42243,Hyderabad,West
42244,Delhi,North
42245,Hyderabad,West
42246,Mumbai,East
42247,Hyderabad,North
42248,Pune,East
42249,Bangalore,South
42250,Kolkata,North
42251,Mumbai,West
42252,Bangalore,South
42253,Chennai,West
42254,Mumbai,South
42255,Pune,North
42256,Bangalore,West
42257,Kolkata,North
42258,Kolkata,West
42259,Hyderabad,West
42260,Bangalore,South
42261,Chennai,North
42262,Hyderabad,West
42263,Pune,East
42264,Bangalore,West
42265,Delhi,East
42266,Bangalore,East
42267,Bangalore,West
42268,Pune,South
42269,Kolkata,North
42270,Hyderabad,South
42271,Chennai,South
42272,Hyderabad,West
42273,Bangalore,East
42274,Mumbai,East
42275,Kolkata,West
42276,Kolkata,North
42277,Ahmedabad,South
42278,Bangalore,East
42279,Pune,East
42280,Mumbai,North
42281,Bangalore,South
42282,Mumbai,West
42283,Kolkata,West
42284,Mumbai,East
42285,Hyderabad,East
42286,Bangalore,North
42287,Delhi,South
42288,Delhi,West
42289,Mumbai,North
42290,Pune,East
42291,Bangalore,North
42292,Chennai,West
42293,Delhi,South
42294,Ahmedabad,South
42295,Kolkata,East
42296,Hyderabad,West
42297,Bangalore,South
42298,Bangalore,South
42299,Hyderabad,West
42300,Delhi,East
42301,Hyderabad,North
42302,Hyderabad,West
42303,Chennai,West
42304,Ahmedabad,West
42305,Hyderabad,East
42306,Kolkata,South
42307,Chennai,North
42308,Kolkata,South
42309,Delhi,North
42310,Bangalore,East
42311,Kolkata,West
42312,Bangalore,South
42313,Mumbai,North
42314,Mumbai,West
42315,Ahmedabad,West
42316,Delhi,South
42317,Ahmedabad,North
42318,Delhi,North
42319,Pune,South
42320,Delhi,North
42321,Mumbai,West
42322,Kolkata,West
42323,Hyderabad,South
42324,Hyderabad,North
42325,Hyderabad,North
42326,Chennai,North
42327,Hyderabad,South
42328,Delhi,West
42329,Hyderabad,West
42330,Chennai,East
42331,Chennai,East
42332,Mumbai,East
42333,Pune,North
42334,Kolkata,North
42335,Mumbai,North
42336,Delhi,West
42337,Mumbai,East
42338,Mumbai,East
42339,Mumbai,South
42340,Delhi,South
42341,Delhi,East
